Date,GOOGL,AMZN,WMT,XOM,BRK,JNJ,UPS,AAPL,LIN,AMT,NEE
20170609,970.12,978.31,79.42,82.13,170,131.53,107.03,37.25,136.19,130.28,140.24
20170608,"1,004.28","1,010.27",78.93,80.62,166.94,130.55,106.75,38.75,132.98,130.97,141.45
20170607,"1,001.59","1,010.07",79.15,80.91,166.5,130.75,106.68,38.84,133.08,131.82,142.58
20170606,996.68,"1,003.00",78.93,81.21,166.13,130.83,107.43,38.61,133.29,131.7,141.92
20170605,"1,003.88","1,011.34",80.26,80.12,166.52,130.36,107.95,38.48,133.42,131.61,141.85
20170602,996.12,"1,006.73",79.62,79.5,166.29,130.08,107.67,38.86,136.62,132.49,142.71
20170601,988.29,995.95,79.81,80.7,166.66,128.78,107.66,38.3,134.09,131.83,141.9
20170531,987.09,994.62,78.6,80.5,165.28,128.25,105.97,38.19,132.29,131.19,141.44
20170530,996.17,996.7,78.15,81.1,165.11,127.11,106.81,38.42,131.59,132.12,140.65
20170526,993.27,995.78,78.13,81.55,165.69,126.92,105.87,38.4,131.97,131.11,140.71
20170525,991.86,993.38,78.31,81.75,165.3,127.53,105.94,38.47,131.93,131.05,140.7
20170524,977.61,980.35,78.15,82.29,164.93,127.51,104.72,38.34,132.27,129.3,140.15
20170523,970.55,971.54,78.49,82.58,165.48,127.52,104.2,38.45,129.97,128.73,138.96
20170522,964.07,970.67,78.55,82.29,165.13,127.26,103.78,38.5,129.82,128.73,138.35
20170519,954.65,959.84,78.77,81.93,163.24,127,103.42,38.27,129.23,128.32,137.29
20170518,950.5,958.49,77.54,81.75,161.62,126.97,103.19,38.14,128.37,127.98,136.94
20170517,942.17,944.76,75.12,81.99,161.26,126.67,102.87,37.56,128.82,130.74,136.45
20170516,964.61,966.07,75.11,82.55,163.61,127.77,104.5,38.87,131.03,128.37,135.9
20170515,959.22,957.97,76.29,82.8,163.8,126.99,105.29,38.93,130.17,127.93,136.13
20170512,955.14,961.35,75.71,82.55,163.32,123.64,104.13,39.03,129.72,126.12,135.55
20170511,955.89,947.62,76.13,82.61,163.27,123.2,104.15,38.49,129.09,126.28,134.64
20170510,954.84,948.95,76.7,81.91,163.72,122.81,105.1,38.32,129.17,127.1,134.17
20170509,956.71,952.82,76.72,82.31,163.46,123.21,106.51,38.5,128.62,128.09,133.77
20170508,958.69,949.04,76.12,82.89,165.02,123.25,107.52,38.25,129.09,128.87,134.95
20170505,950.28,934.15,76.5,82.02,166.55,123.51,107.43,37.24,129.48,128.69,134.33
20170504,954.72,937.53,76.34,81.64,166.34,123.95,107.05,36.63,126.32,127.39,134.34
20170503,948.45,941.03,75.76,82.7,166.73,123.33,107.35,36.77,125.53,126.79,133.36
20170502,937.09,946.94,75.52,82.05,166.05,123.7,106.92,36.88,125.57,127.91,134.02
20170501,932.82,948.23,75.23,82.06,165.44,123.34,106.54,36.65,124.96,127.51,133.04
20170428,924.52,924.99,75.18,81.65,165.21,123.47,107.46,35.91,124.98,125.94,133.56
20170427,891.44,918.38,75.44,81.26,166.55,123.74,108.83,35.95,125.48,125.77,133.52
20170426,889.14,909.29,75.43,81.4,167.63,123.51,107.62,35.92,125.11,122.81,132.83
20170425,888.84,907.62,75.05,81.73,167.53,123.43,107.36,36.13,124.7,123.94,132.92
20170424,878.93,907.41,74.78,81.11,165.78,122.89,106.97,35.91,123.01,123.85,132.75
20170421,858.95,898.53,74.94,80.69,163.41,121.76,105.77,35.57,119.58,124.43,133.02
20170420,860.08,902.06,74.8,81.01,164.98,121.87,105.53,35.61,119.73,124.3,130.87
20170419,856.51,899.2,74.07,80.49,162.76,121.37,104.46,35.17,118.16,124.67,131.5
20170418,853.99,903.78,73.89,81.05,163.69,121.82,104.1,35.3,118.32,124.86,131.94
20170417,855.13,901.99,73.49,81.58,164.35,125.72,104.87,35.46,118.05,124.25,130.91
20170413,840.18,884.67,73.15,81.69,162.9,124.99,103.74,35.26,117.47,122.6,130.77
20170412,841.46,896.23,73.44,82.97,165.11,125.4,104.23,35.45,118.23,122.37,130.51
20170411,839.88,902.36,73.43,82.84,165.7,124.22,105.75,35.41,119.18,122.76,129.32
20170410,841.7,907.04,73.06,83.13,166.35,124.34,106.42,35.79,119.57,122.48,129.43
20170407,842.1,894.88,72.9,82.76,166.17,124.92,104.99,35.84,118.85,122.12,128.93
20170406,845.1,898.28,71.43,83.01,166.47,125.05,106.67,35.92,119.37,121.95,129.76
20170405,848.91,909.28,71.65,82.53,165.83,124.8,106.74,36.01,118.13,120.64,130.64
20170404,852.57,906.83,72.01,82.37,166.86,124.68,106.63,36.19,119.27,120.74,129.54
20170403,856.75,891.51,71.83,82.07,166.87,124.69,106.4,35.93,118,121.15,128.72
20170331,847.8,886.54,72.08,82.01,166.68,124.55,107.3,35.92,118.6,121.54,128.37
20170330,849.48,876.34,71.59,83.7,167.36,124.66,106.66,35.98,118.6,120.91,128.13
20170329,849.87,874.32,70.74,82.02,166.59,124.92,106.03,36.03,118.38,121.04,130.55
20170328,840.63,856,70.32,81.84,168.31,125.66,106.19,35.95,118.78,120.39,131.26
20170327,838.51,846.82,69.66,81.25,167.44,125.8,104.78,35.22,117.89,120.01,131.1
20170324,835.14,845.61,69.61,81.23,168.66,125.48,105.05,35.16,116.41,119.32,132.8
20170323,839.65,847.38,69.86,81.86,169.89,125.9,105.65,35.23,117.64,118.95,132.09
20170322,849.8,848.06,70.25,81.76,169.3,126.26,106.52,35.36,117.07,118.31,132.41
20170321,850.14,843.2,69.9,81.83,169.47,127.25,106.51,34.96,116.95,116.74,131.85
20170320,867.91,856.97,69.98,82,172.07,128.07,107.12,35.37,118.24,115.98,129.89
20170317,872.37,852.31,69.89,82,172.82,128.06,108.15,35,118.32,116.01,130.23
20170316,870,853.42,70.44,82.07,174.08,128.46,107.8,35.17,117.12,115.09,129.9
20170315,868.39,852.97,70.58,82,174.67,128.96,107.74,35.12,118.62,115.28,131.9
20170314,865.91,852.53,70.72,80.99,174.73,127.05,106.83,34.75,116.65,114.02,130.57
20170313,864.58,854.59,69.95,81.42,175.39,126.68,107.49,34.8,116.72,114.26,130.46
20170310,861.41,852.46,70.1,81.61,174.98,126.21,106.73,34.79,116.95,113.58,130.06
20170309,857.84,853,69.86,81.67,175.37,125.95,105.9,34.67,116.99,113,128.75
20170308,853.64,850.5,69.8,81.03,174.97,124.1,105.73,34.75,118.57,113.24,129.44
20170307,851.15,846.02,69.87,82.52,175.3,123.83,105.64,34.88,118.79,114.7,130.65
20170306,847.27,846.61,69.88,82.83,175.4,123.71,106.1,34.84,117.73,114.71,130.64
20170303,849.08,849.88,70.03,82.46,175.68,123.79,105.93,34.95,117.6,115.67,130.8
20170302,849.85,848.91,70.76,83.3,175.89,123.63,105.95,34.74,118.78,114.81,130.94
20170301,856.75,853.08,70.45,83.02,177.28,123.86,106.87,34.95,120.36,113.84,129.41
20170228,844.93,845.04,70.93,81.32,171.42,122.21,105.76,34.25,118.71,114.79,131
20170227,849.67,848.64,71.74,81.54,170.63,122.4,106.73,34.23,118.52,113.34,129.87
20170224,847.81,845.24,72.39,81.08,170.22,122.73,106.18,34.17,118.11,112.89,130.96
20170223,851,852.19,71.31,81.78,170.15,121.7,105.09,34.13,118.06,112.2,129.17
20170222,851.36,855.61,71.71,80.93,169.61,119.52,105.62,34.28,117.79,111.02,128.44
20170221,849.27,856.44,71.45,81.89,168.92,119.66,107.72,34.18,118.31,111.18,128.26
20170217,846.55,845.07,69.37,81.76,168.57,118.86,106.9,33.93,117.42,108.11,126.86
20170216,842.17,844.14,68.87,82.3,167.74,118.08,107.22,33.84,117.5,107.71,126.19
20170215,837.32,842.7,68.69,83.16,167.28,117.2,109.02,33.88,117.59,107.11,125.29
20170214,840.03,836.39,68.66,82.82,166.95,116.36,108.99,33.76,117.32,106.78,126
20170213,838.96,836.53,67.77,83,165.85,115.88,108.5,33.32,117.44,107.55,126
20170210,834.85,827.46,68.02,82.52,164.01,115.24,107.34,33.03,116.23,105.49,125.47
20170209,830.06,821.36,69.08,81.84,164.04,114.08,106.46,33.11,115.76,105.78,124.65
20170208,829.88,819.71,67.81,81.48,162.87,113.4,106.16,33.01,116.3,104.3,126.3
20170207,829.23,812.5,66.89,82.77,162.93,113.48,105.69,32.88,116.3,103.47,124.33
20170206,821.62,807.64,66.4,83.31,163.42,113.4,106.06,32.57,116.44,103.64,123.86
20170203,820.13,810.2,66.5,83.54,163.94,113.64,106.95,32.27,117.47,105.25,124.21
20170202,818.26,839.95,66.7,83.45,163,113.57,105.1,32.13,116.62,104.11,123.46
20170201,815.24,832.35,66.23,82.94,163.61,113.23,105.35,32.19,117.95,103.28,122.62
20170131,820.19,823.48,66.74,83.89,164.14,113.25,109.13,30.34,118.44,103.5,123.72
20170130,823.83,830.38,66.42,84.86,164.8,113.13,117.03,30.41,119.3,103.01,122.45
20170127,845.03,835.77,65.66,85.51,164.4,113.38,118.09,30.49,120.2,103.82,121.37
20170126,856.98,839.15,66.73,85.6,164.92,111.84,116.93,30.49,119.5,104.3,118.75
20170125,858.45,836.52,66.89,85.34,164.25,112.8,116.99,30.47,119.57,103.92,119.02
20170124,849.53,822.44,67.4,85.09,160.72,111.76,116.05,29.99,117.69,104.57,118.81
20170123,844.43,817.88,66.65,84.97,158.81,113.91,114.46,30.02,116.68,104.78,118.78
20170120,828.17,808.33,67.18,85.89,160.21,114.15,114.96,30,117.39,104.2,119.26
20170119,824.37,809.04,67.62,84.73,159.41,114.2,114.27,29.95,116.1,104.44,119.28
20170118,829.02,807.48,68.11,86.28,160.49,114.7,114.96,30,116.6,105.67,120.03
20170117,827.46,809.72,68.42,87.36,159.64,114.87,114.07,30,116.92,105.17,120.22
20170113,830.94,817.14,67.13,86.35,161.9,114.6,114.24,29.76,117.08,103.45,119.05
20170112,829.53,813.64,67.97,86.34,161.41,114.62,113.91,29.81,117.25,104.2,119.5
20170111,829.86,799.02,68.53,86.81,162.23,114.73,114.18,29.94,116.92,103.83,119.41
20170110,826.01,795.9,68.23,85.93,161.47,116.16,113.92,29.78,115.85,103.5,118.58
20170109,827.18,796.92,68.71,87.04,162.02,116.28,114.77,29.75,116.55,105.02,118.35
20170106,825.21,795.99,68.26,88.5,163.41,116.3,115.4,29.48,116.2,105.27,118.65
20170105,813.02,780.45,69.21,88.55,163.3,116.86,115.17,29.15,115.67,105.97,119
20170104,807.77,757.18,69.06,89.89,164.08,115.65,115.11,29.01,116.85,106.34,119.07
20170103,808.01,753.67,68.66,90.89,163.83,115.84,115.08,29.04,116.9,106.15,118.72
20161230,792.45,749.87,69.12,90.26,162.98,115.21,114.64,28.96,117.19,105.68,119.46
20161229,802.88,765.15,69.26,90.35,163.05,115.49,114.98,29.18,117.41,106.39,120.18
20161228,804.57,772.13,69.31,90.3,163.75,115.1,115.2,29.19,117.48,105.84,118.65
20161227,809.93,771.4,69.7,90.75,164.95,115.91,116.13,29.32,118.55,106.29,119.25
20161223,807.8,760.59,69.54,90.71,165.32,115.96,115.97,29.13,117.59,106.03,119.23
20161222,809.68,766.34,69.59,90.87,166.03,115.44,116.3,29.07,117.19,106.6,118.9
20161221,812.2,770.6,71.24,90.28,165.95,115.31,116.1,29.27,118.53,106.6,118.6
20161220,815.2,771.22,71.82,90.43,166.36,115.66,117.52,29.24,118.39,106.98,119.3
20161219,812.5,766,71.58,90.42,165.35,116.02,116.98,29.16,123,106.95,119.22
20161216,809.84,757.77,70.98,91.18,164.76,115.88,115.81,28.99,122.49,105.8,118.9
20161215,815.65,761,71.08,90.89,165.73,115.89,117.28,28.96,123.43,106.06,117.03
20161214,817.89,768.82,71.34,90.58,165.06,114.99,117.26,28.8,122.58,106.5,116.03
20161213,815.34,774.34,71.8,92.58,166.62,115.89,120.16,28.8,123.73,106.13,119.02
20161212,807.9,760.12,71.67,90.98,166.12,115.36,120.13,28.33,123.48,103.89,117.45
20161209,809.45,768.66,70.08,89,164.86,112.26,119.6,28.49,123.92,102.91,116.49
20161208,795.17,767.33,70.34,88.32,164.11,110.99,118.98,28.03,122.96,102.39,116.87
20161207,791.47,770.42,70.6,88.07,164.69,111.1,118.62,27.76,122.26,102.2,117.68
20161206,776.18,764.72,70.36,87.56,161.34,112.06,116.54,27.49,119.02,100.85,114.75
20161205,778.22,759.36,69.94,87.48,160.21,111.94,116.56,27.28,119.76,102.04,115
20161202,764.46,740.34,70.88,87.04,159.39,111.96,116.35,27.48,119.58,102.57,114.41
20161201,764.33,743.65,70.67,87.24,160.12,111.38,116.43,27.37,119.73,100.98,112.95
20161130,775.88,750.57,70.43,87.3,157.44,111.3,115.92,27.63,120.3,102.27,114.23
20161129,789.44,762.52,71.37,85.9,157.68,112.48,116.28,27.87,122.18,106.05,117.27
20161128,785.79,766.77,71.19,86.47,156.97,113.13,115.69,27.89,118.69,106.11,116.3
20161125,780.23,780.37,71.23,87.12,158.18,114.13,116.26,27.95,119.08,107.3,114.76
20161123,779,780.12,70.83,86.92,158.11,113.07,115.68,27.81,118.71,106.78,113.42
20161122,785,785.33,70.12,86.68,158.66,112.74,114.63,27.95,116.83,107.98,113.83
20161121,784.8,780,69.37,86.49,158.71,115,114.7,27.93,116.74,105.91,114.35
20161118,775.97,760.16,68.54,85.28,157.75,115.36,114.09,27.52,115.78,105.09,114.09
20161117,786.16,756.4,69.19,85.23,158.39,116.57,113.49,27.49,116.29,105.54,114.78
20161116,779.98,746.49,71.39,85.75,157.08,116.36,112.81,27.5,117.15,105.43,114.29
20161115,775.16,743.24,71.42,86.82,157.46,116.32,113.18,26.78,117.08,103.49,115.03
20161114,753.22,719.07,70.49,85.28,157.93,116.6,112.91,26.43,116.79,102.57,114.44
20161111,771.75,739.01,71.23,85.67,156.92,118.47,114.23,27.11,117.85,105.71,113.54
20161110,780.29,742.38,71.39,87.05,156.06,119.54,113.31,26.95,120.23,105.71,115.06
20161109,805.59,771.88,71.1,86.25,151.28,120.31,112.7,27.72,118.68,109.22,117.49
20161108,811.98,787.75,69.79,85.31,147.79,117.05,112.03,27.77,117.85,115.93,125.17
20161107,802.03,784.93,69.78,85.45,146.91,116.66,109.8,27.6,117.48,115.19,124.66
20161104,781.1,755.05,69.16,83.57,142.95,115.11,106.94,27.21,114.5,112.98,123.18
20161103,782.19,767.03,69.63,83.66,143.64,115.03,107.48,27.46,114.84,113.27,123.84
20161102,788.42,765.56,69.45,83.45,143.19,114.86,106.9,27.9,115,112.91,123.68
20161101,805.48,785.41,69.3,83.65,143.63,115.34,106.84,27.87,115.98,115.15,125.89
20161031,809.9,789.82,70.02,83.32,144.3,115.99,107.76,28.39,117.06,117.19,128
20161028,819.56,776.32,69.99,84.78,144,115.33,107.7,28.43,117.44,116.13,125.73
20161027,817.35,818.36,69.83,86.92,144.45,115.7,108.08,28.62,116.56,115.4,125.12
20161026,822.1,822.59,69.59,87.09,143.94,114.56,108.61,28.9,118.57,115.67,126.2
20161025,828.55,835.18,69.36,86.72,143.42,113.96,107.84,29.56,118.53,116.75,125.52
20161024,835.74,838.09,69.19,86.91,143.83,113.61,108.45,29.41,119.56,116.75,124.38
20161021,824.06,818.99,68.34,86.62,143.6,113.44,107.16,29.15,119.88,115.71,123.71
20161020,821.63,810.32,68.73,87.21,144.49,114.87,107.4,29.27,119.77,114.83,124.13
20161019,827.09,817.69,68.89,87.17,144.86,114.59,108.05,29.28,119.88,115.32,124.58
20161018,821.49,817.65,68.87,86.77,144.3,115.41,108.13,29.37,118.49,114.15,125.11
20161017,806.84,812.95,68.22,86.54,143.8,118.49,108.03,29.39,117.08,113.34,124.06
20161014,804.6,822.96,68.45,86.54,144.18,117.56,108.42,29.41,117.18,113.35,124.03
20161013,804.08,829.28,68.23,86.56,143.22,118.26,108.3,29.25,117.1,112.7,124.63
20161012,811.77,834.09,67.46,87.13,144.91,117.97,108.74,29.34,117.31,111.54,122.98
20161011,809.57,831,67.39,87.74,143.95,117.64,108.7,29.08,117.13,108.94,121.15
20161010,814.17,841.71,67.98,88.44,145.2,119.8,109.05,29.01,118.77,109.43,122.78
20161007,800.71,839.43,68.7,86.74,144.52,119.24,108.8,28.52,118.85,108.51,121.74
20161006,803.08,841.66,69.36,87.04,143.87,118.75,109.12,28.47,120.85,108.51,118.03
20161005,801.23,844.36,71.67,87,144.15,119.18,109.16,28.26,120.36,107.44,118.54
20161004,802.79,834.03,71.75,86.25,143.17,118.82,108.52,28.25,120.36,110.61,118.9
20161003,800.38,836.74,72.01,87.05,143.76,118.81,109.18,28.13,121.24,112.25,121.13
20160930,804.06,837.31,72.12,87.28,144.47,118.13,109.36,28.26,120.83,113.33,122.32
20160929,802.64,829.05,70.73,86.46,143.59,117.27,108.21,28.05,118.86,113.48,123.7
20160928,810.06,828.72,71.79,86.9,145.28,119.39,109.25,28.49,118.35,112.63,126.48
20160927,810.73,816.11,72.33,83.24,145.34,119.22,110.01,28.27,117,112.58,126.79
20160926,802.65,799.16,71.62,83.06,144.18,117.78,108.84,28.22,116.43,112.69,126.23
20160923,814.96,805.75,72.35,83.45,145,118.81,109.21,28.18,116.84,112.99,126.75
20160922,815.95,804.7,72.27,83.54,146.53,119.46,109.67,28.66,118.37,112.28,128.03
20160921,805.03,789.74,72.19,83.3,146.46,118.91,109.66,28.39,118,110.1,127.84
20160920,799.78,780.22,71.97,82.54,144.92,117.95,108.35,28.39,117.61,108.65,125.07
20160919,795.39,775.1,72.09,83.83,145.24,117.66,107.12,28.4,117.81,109.2,124.74
20160916,797.97,778.52,72.87,84.03,145.01,118.25,106.86,28.73,117.68,108,123.32
20160915,801.23,769.69,72.4,85.08,146.66,118.63,107.08,28.89,118.21,109.08,122.73
20160914,790.46,761.09,71.52,84.6,145.78,117.86,106.86,27.94,116.84,108.37,122.1
20160913,788.72,761.01,71.46,85.21,146.23,117.61,106.86,26.99,118,108.11,121.54
20160912,798.82,771.49,71.94,87.29,148.97,119.16,108.55,26.36,118.53,111.27,123.29
20160909,788.48,760.14,70.3,86.84,146.62,118.23,107.63,25.78,117.41,110.19,120.86
20160908,802.84,784.06,71.83,89.05,149.78,119.47,108.94,26.38,120.57,116.25,125.38
20160907,807.99,784.48,72.06,88.24,149.58,119.61,109.48,27.09,122.24,116.83,125.06
20160906,808.02,788.87,73,88.57,150.43,119.75,109.5,26.93,122.16,117.15,125.29
20160902,796.87,772.44,72.5,87.42,150.72,119.32,109.59,26.93,123.44,115.09,123.13
20160901,791.4,770.62,72.84,86.84,150.35,119.08,109.5,26.68,122.85,113.82,121
20160831,789.85,769.16,71.44,87.14,150.49,119.34,109.22,26.53,122.04,113.38,120.94
20160830,791.92,767.58,71.31,87.52,150.23,119.47,109.38,26.5,122.52,113.22,121.22
20160829,795.82,771.29,71.4,87.84,149.3,119.92,109.12,26.71,122.25,113.84,122.34
20160826,793.22,769,71.14,87.27,147.91,119.04,108.95,26.74,121.82,113.23,121.62
20160825,791.3,759.22,71.22,87.46,148.64,118.57,109.33,26.89,123.04,114.25,124.51
20160824,793.6,757.25,72.23,88.02,148.41,118.71,109.64,27.01,122.09,114.57,124.15
20160823,796.59,762.45,71.97,87.72,148.77,119.44,109.44,27.21,122.45,115.22,124.27
20160822,796.95,759.48,72.7,87.99,148.45,119.13,109.83,27.13,122.43,114.62,125.04
20160819,799.65,757.31,72.81,87.8,148.75,119.92,110.57,27.34,122.56,113.61,125.08
20160818,802.75,764.46,74.3,88.91,148.81,120.72,110.49,27.27,121.89,114.35,126.96
20160817,805.42,764.63,72.93,88.11,149.08,121.31,110.24,27.31,120.44,114.56,125.8
20160816,801.19,764.04,72.89,87.92,147.24,120.33,109.81,27.35,121.27,114.12,123.99
20160815,805.96,768.49,73.32,87.81,147.78,122.31,109.85,27.37,118.03,115.79,125.32
20160812,807.05,772.56,73.89,87.85,147.72,123.22,109.91,27.05,116.77,116.5,126.79
20160811,808.2,771.24,73.8,86.72,147.74,123.77,110.9,26.98,116.98,115.89,127.02
20160810,808.49,768.56,73.95,86.41,146.69,123.36,109.88,27,116.49,116.24,126.37
20160809,807.48,768.31,73.54,88.7,147.22,123.43,109.65,27.2,116.92,115.92,126.07
20160808,805.23,766.56,73.34,88.59,145.56,123.65,108.96,27.09,116.81,115.73,125.99
20160805,806.93,765.98,73.76,87.56,145.65,124.24,108.79,26.87,116.71,116.58,125.99
20160804,797.25,760.77,73.3,87.48,143.12,123.86,107.84,26.47,116.67,116.42,127.45
20160803,798.92,754.64,72.94,87.49,143.63,123.9,108.29,26.45,116.58,115.73,128.09
20160802,800.12,760.58,73.13,87.04,143.31,124.85,107.46,26.12,116.05,116.74,127.63
20160801,800.94,767.74,73.78,85.86,143.93,125.4,108.01,26.51,115.9,117.04,128.5
20160729,791.34,758.81,72.97,88.95,144.27,125.23,108.1,26.05,116.54,115.77,128.29
20160728,765.84,752.61,73.24,90.2,144.42,124.46,108.73,26.09,117.11,116.65,127.42
20160727,761.97,736.67,73.32,90.91,144.19,124.77,108.8,25.74,118.34,117.61,127.17
20160726,757.65,735.59,73.73,91.53,144.34,125.15,110.37,24.17,118.39,116.97,128.43
20160725,757.52,739.61,73.75,92.2,144.14,124.89,110.1,24.34,117.74,116.87,129.49
20160722,759.28,744.86,73.55,94.01,144.6,125.03,110.36,24.67,117.7,117.84,129.81
20160721,754.41,744.43,73.52,93.85,144.35,125.15,109.89,24.86,117.68,117.55,128.26
20160720,757.08,745.72,73.79,93.93,146.17,125.14,110.59,24.99,118.27,117.73,127.21
20160719,753.41,739.95,73.66,94.47,146.92,125.25,110.64,24.97,118.18,117.37,128.09
20160718,753.2,736.07,73.84,94.82,146.57,123.14,110.9,24.96,118.66,116.3,128.25
20160715,735.63,735.44,73.67,95.12,145.97,123,111.03,24.7,118.99,116.82,127.58
20160714,735.8,741.2,73.7,94.95,145.73,123.18,111.5,24.7,118.35,117,127.24
20160713,729.48,742.63,73.62,94.88,145.93,123,110.79,24.22,117.55,116.01,128.17
20160712,732.51,748.21,73.27,94.95,144.67,122.92,110.29,24.36,116.99,116.1,127.33
20160711,727.2,753.78,74.06,93.89,143.93,122.93,110.01,24.25,114.36,114.67,129.69
20160708,717.78,745.81,73.84,93.54,143.65,122.85,109.52,24.17,114.74,113.66,129.93
20160707,707.26,736.57,73.53,92.96,141.91,122.51,107.85,23.99,111.84,112.2,128.33
20160706,708.97,737.61,73.82,94.09,142.51,122.64,107.72,23.88,111.83,112.4,130.89
20160705,704.89,728.1,73.14,93.02,142.23,122.27,108.45,23.75,111.48,113.83,130.87
20160701,710.25,725.68,72.81,93.84,143.96,121.29,108.36,23.97,113.39,113.6,129.73
20160630,703.53,715.62,73.02,93.74,144.79,121.3,107.72,23.9,112.39,113.61,130.4
20160629,695.19,715.6,72.46,92.46,142.12,119.33,106.34,23.6,110.65,113,127.75
20160628,691.26,707.95,71.51,90.91,140.28,118.23,104.69,23.4,108.48,110.8,128.46
20160627,681.14,691.36,71.5,88.86,138.5,116.55,103.77,23.01,107.01,108.89,127.88
20160624,685.2,698.96,71.96,89.39,139.71,115.63,104.41,23.35,110.29,108.27,123.8
20160623,714.87,722.08,72.1,91.8,145.98,117.38,107.22,24.03,115.2,111.47,123.81
20160622,710.47,710.6,71.75,91.17,143.94,116.46,105.95,23.89,112.86,109.4,123.64
20160621,708.88,715.82,71.46,91.53,143.53,116.18,106.67,23.98,111.85,109.44,124.27
20160620,706.13,714.01,71.1,91.12,141.67,116.54,106.1,23.78,112.62,107.42,124.24
20160617,704.25,706.39,70.95,90.72,140.73,115.48,105.02,23.83,112.1,106.94,125.1
20160616,724.25,717.51,71.3,91.22,141.99,116.64,104.21,24.39,112.12,107.69,124.85
20160615,732.19,714.26,71.12,90.16,140.45,116.41,103.89,24.29,112,107.23,123.84
20160614,733.25,719.3,70.95,90.43,141.3,117.12,103.73,24.37,112.45,107.61,124.98
20160613,731.88,715.24,70.53,90.59,140.94,116.79,103.64,24.34,112.88,108.93,123.59
20160610,733.19,717.91,71.14,89.98,141.76,117.01,104.52,24.71,113.73,108.79,123.83
20160609,742.52,727.65,71.09,90.67,142.23,117,104.97,24.91,113.44,109.07,123.98
20160608,742.93,726.64,71.28,90.79,142.53,115.8,104.69,24.74,113.67,107.56,122.92
20160607,731.09,723.74,71.03,90.71,141.41,115.73,103.87,24.76,111.86,107.87,121.11
20160606,730.06,726.73,71.05,89.34,141.82,115.77,103.11,24.66,111.65,107.2,121.75
20160603,735.86,725.54,70.87,88.37,141.14,114.76,103.12,24.48,110.24,106.97,121.8
20160602,744.27,728.24,70.95,88.53,142.11,114.49,103.05,24.43,110.56,106.56,119.81
20160601,748.46,719.44,70.5,89.24,141.99,112.78,102.89,24.62,110.84,105.47,120.15
20160531,748.85,722.79,70.78,89.02,140.54,112.69,103.09,24.97,109.86,105.78,120.12
20160527,747.6,712.24,70.75,90.01,143.35,113.06,102.98,25.09,110.77,106.06,119.84
20160526,736.93,714.91,70.85,89.8,143.05,112.9,102.45,25.1,110.57,105.3,119.82
